Gamma,Uniform
1.2486499114223675,1.2455175708965995
0.6397840605653575,0.6457097683126629
1.0560603859234206,1.061891790787024
1.1679893322739288,1.1743147675457701
1.1092194512788014,1.1084378543367108
1.2139504783058535,1.2243864229937251
0.9152547061351026,0.915375983862234
0.9943093099995677,0.9919437580073114
1.1818902789845085,1.1826859767274276
1.267330195266987,1.2697258260326951
1.2071147083850753,1.212963802669098
0.8569567756210498,0.8567252051487416
0.9152952523888914,0.9117983860303935
0.7471808390877668,0.7504344772752208
1.0399248777847465,1.0425458142220876
0.8315362695736741,0.8272566841749598
1.2531212269458833,1.252954440775073
0.8508772183593303,0.8534991675832658
0.9758387828047264,0.9782995912371877
1.187225676295329,1.194210670589748
1.0294589259234705,1.0279375094743886
1.0836623394235188,1.0846288952383936
1.745942262658004,1.7455081616126713
1.0188372964915382,1.0116017834868012
1.4156479562840392,1.4155926514389474
0.9409482597683698,0.945397238383297
1.1670060371479334,1.1640082905945686
1.0147094904164724,1.0253829506438334
0.8538892048829484,0.8516822269496999
0.9619198788786824,0.962295002655455
1.2576959153419982,1.2500755033068078
1.4042785661990305,1.3842336613783681
0.9595760790500157,0.9458924688058971
1.1856362350737295,1.1820096440172276
0.8445001292083576,0.8403285337174355
0.9250602084320427,0.9292393898762082
1.0497293848392555,1.0549516611236027
0.8879641670353733,0.886615988552999
1.1072745586456643,1.1095609121565828
0.9531081084311441,0.9499296317001732
1.2101266883603483,1.2107104367543022
0.9528216564647118,0.9509895598653715
1.1484947554495313,1.1462174537445824
0.7372358618925333,0.7364892048546844
0.7576064655321001,0.757173178085392
1.0405882285998693,1.0441900350823028
0.9157838305651658,0.9129541996466324
1.0628546341773,1.0611004032179225
0.8832135983002798,0.8801375608818427
0.9728304268675085,0.9804451512051772
0.8610614368424944,0.8711016711710423
1.270362323576028,1.2772273625225632
1.1182243912146674,1.1170602234793128
1.094839402061937,1.0942370149470533
1.2234000656663633,1.2219799725666336
0.7552451712130335,0.7559271818871872
0.8924593353904212,0.8919942779571708
1.3362903433597333,1.3336004715165244
0.9340944685376701,0.9355510409399173
1.195429199459202,1.1861896795445932
1.1356554529114091,1.1325890555550209
1.1131916958232544,1.1104328747992895
1.0928615730141515,1.0932538582989657
0.7570524782939985,0.7585331553541961
0.9764757799937103,0.9750319248955799
1.2436602641681904,1.2453694570983476
0.7233874658351369,0.7256055489599661
1.0568549256642166,1.0519207612854937
0.7772493976153454,0.7799511881546003
1.148140056002077,1.1463639419318747
1.2522590531439983,1.2595830941441024
0.8506500607269357,0.8490996652741073
1.080537001785191,1.0691756950474853
1.2334163450606923,1.2202447160310346
1.0985256973119208,1.102191209809732
0.9259102834191555,0.9312335122159053
1.2985983272212644,1.298858965462752
0.8880252468778262,0.8875278403789922
0.9009518488486192,0.9024796101791995
0.88894670206718,0.8860623239429161
0.7357166437558138,0.7352164114838861
1.3722271601426121,1.377265345625563
0.9985969784518205,0.9943415470380883
0.731477941282621,0.7330323594161313
1.0942019853374654,1.0960002778360871
0.7309915791752085,0.7340619584881807
0.9156032603013539,0.9146192700313525
1.0460671109743767,1.0296945475113102
1.268583575028518,1.2682834883001473
1.6261033911627285,1.629299824592463
0.930427724417731,0.9353051433371821
0.6100516640139824,0.6101101737168766
0.7130331857550471,0.714600069620337
0.9783834758154699,0.9779989385769153
0.9340620785007512,0.93271336901834
1.0616987899701793,1.0613097696733027
0.9012817123798957,0.9011865055392156
1.1265442688320106,1.123182337286984
1.0177565165377103,1.0218078636444456
0.8655675890866096,0.8685418854706384
0.9750863622650088,0.9755506511230752
0.850019872535211,0.8414318670484974
0.8316885002637334,0.8320322097791953
0.9744306104028113,0.9760110728963644
1.2398100970528267,1.2458860694847076
1.0044735943756364,0.9995962944299764
1.5127187915500617,1.510844251085654
0.9072346777648675,0.9045026044708502
1.1325643729559376,1.1325506273360029
0.8999636365726501,0.9006164172300137
0.7935940753435965,0.7937204282617302
1.180917244248668,1.1868517663653049
1.1432145262983278,1.1432369565656928
0.8937938348011448,0.891122105527395
0.9406746662033229,0.9433918394185387
1.0304506472063382,1.0312560821151593
1.1538000491836442,1.1581723659926164
1.1112458667296505,1.1093224164059134
1.131836330927135,1.1289026794246224
1.393812860172581,1.3873777803964193
1.024526338000147,1.0248561729548638
1.1115603432091665,1.1127418558702156
1.1246765493358035,1.1215518641207671
1.3384221545218271,1.3303582478325429
0.9951614432986932,0.9924824968546014
1.041005872667292,1.037871028337208
0.7713829474396309,0.7695158216683424
1.2537077709074733,1.2528556838831268
0.96517506509461,0.9675611513455861
1.0309118155621455,1.0333211845840367
0.7885847134530666,0.7919001917225845
0.7385772592949151,0.737910550634571
0.8552847567339525,0.8553431258129556
0.928983817717912,0.9292907790367333
0.9489944324854376,0.9489038514346223
0.789713301312744,0.7871107857816709
0.855120250822643,0.8560233579873279
1.6573811076629303,1.6534528738044254
1.2233109970820693,1.2223348710176374
1.2632258853340659,1.274093625676808
1.4629478807543148,1.4579481942866916
0.9505847116558085,0.9473404921317986
1.1000815267263402,1.1041073126452179
0.9672050432463905,0.9673466825931925
1.1595905310046426,1.159054839126318
0.7797248782378742,0.7787102761039716
1.0737018690629945,1.084785665183516
0.875062889538714,0.8799302626567024
1.0017711505690219,0.9966332808349904
0.9804203277267519,0.9789764793312513
1.1561474473875089,1.1473005383017658
1.0697289337285014,1.0751160632017873
1.1662439303227996,1.1685338803390874
1.026972067595374,1.0261158309356266
1.0460275411616218,1.0363672949269733
0.9164213820205585,0.9218577702571145
1.0222061531979278,1.0166593557258594
0.783249424230771,0.7885756313364467
1.0707381911193412,1.0710210310106199
0.9462245774478287,0.9454395309374819
1.0421383801934505,1.0435895046232437
0.8173230255297073,0.8207241257061015
0.9850771606520948,0.9871216819516825
0.6617844800755808,0.6620932642225276
1.2508560517249605,1.2509639124474758
0.8740200004059243,0.8840855568107545
1.0304436223324809,1.0335256599991587
1.2467664645350653,1.2531963906136072
1.425211322043453,1.426451457757716
0.7930672494302339,0.7926526546379957
1.047567137611573,1.0525414343821535
0.9548563376781424,0.9583147452051797
1.0860476267925796,1.0910103063782925
1.1096270593623903,1.1115042494838492
0.9220520363457123,0.923137702788337
0.8468757785746786,0.8428793081575423
1.1102900389493287,1.1047525871444956
1.1235982081628415,1.1195883471020691
0.9848666361440717,0.9816531285267501
0.8278599837629849,0.823415793368509
0.8380242426501201,0.8387135368096303
0.9896329048310472,0.992666145428571
1.2945988506349142,1.2978878822704862
1.4731996253203332,1.470248036239947
0.8135327980009611,0.8089955324151726
1.2243443429069114,1.2193934117269858
0.9509573030876827,0.9490988859888922
0.6732301860663793,0.6704345895262841
1.1331972909956767,1.13914557061543
1.0996126470052447,1.1036083862123323
1.1041315274548458,1.1028328398451088
0.8870567930612441,0.8930321069702859
0.7724275571896937,0.771636622070099
1.3283205018113091,1.3360680467913604
1.1069785657970501,1.1029500067621998
1.0375324887134616,1.0355629342251436
0.7719419442514105,0.7724868955712436
0.869415217204237,0.8621588066487191
0.8858132131473702,0.8847351245179385
0.974183910860356,0.9749795472106901
1.293888557789122,1.2908088708442391
1.1559627227820508,1.1562366460859093
1.0672978016227974,1.0652308213105295
1.0788232583360797,1.084614265347948
1.0377794415767672,1.03805707377057
1.1424963495075313,1.1422523513111853
1.5028523553656157,1.4984550931387672
1.429112275221111,1.431339277471315
0.9453301427831384,0.9402157723055168
0.8473173760193852,0.8485483390038815
0.6091545969052897,0.607188197713947
1.1986906829254385,1.1977596626708384
0.8387627496524462,0.8407396468575989
0.8169337582078992,0.8247390136973533
1.0668036201785769,1.0683785383996764
1.3827816041358236,1.3866193127310256
0.8183787193028279,0.8172094772332335
1.2476881071831953,1.2449755691599302
1.0843499434151431,1.0764093433948256
0.8058564681143338,0.807702270928164
1.0144448219833688,1.0139471007475125
0.5938452760104312,0.5950447353953976
1.032525889479114,1.031821764416758
0.9774901603542526,0.9819938547526781
0.9992377293600541,1.0005514668919522
1.3209866453960826,1.3247092222774544
1.1476881713150628,1.1521193136382692
0.8622591035518326,0.8740878333566645
1.3313416182071507,1.336482142493096
0.8224661653349744,0.8238490500440988
1.0211577880536966,1.01844867641477
1.218268582303939,1.2186005355436889
0.908808871650942,0.909821754379646
0.7237136399718701,0.7250611051371348
0.8456267887701162,0.8451451636471357
0.9635983871244193,0.9628055547684642
1.3791762018593798,1.3779658093651916
0.9255576624967198,0.9185021845843079
1.1728279956016996,1.170931796107205
1.1449412211847354,1.1387391212825442
0.6586546841898128,0.6591747204705748
0.953471386211953,0.9547892128104478
0.8143693241322894,0.8142189610630236
1.6088548430364116,1.6173433834347761
1.086368284661297,1.084979687136638
1.7079967359606392,1.7064056911240222
1.4178471991203758,1.4167767435637129
1.0699233262122827,1.0639612146795032
1.1878227716305045,1.1865153636398127
0.9921481273018394,0.993625680807517
1.1506813349043346,1.151825069268679
0.9337276723796242,0.932695608898773
0.7565824705149585,0.7563343512991778
0.7259979954167723,0.7216005664787741
0.9151007561854645,0.9125090912241492
1.531793729961846,1.529662367335808
1.0209855534675547,1.0225145110954206
0.9644202485250578,0.9744634089763338
1.1906879364145697,1.1907055915139384
0.6495503536992459,0.6515941908253491
0.987170650319706,0.9900110796568188
1.1352575628747774,1.137313709369741
0.9513588959364124,0.9449303564251517
0.8421924340722037,0.8423920443318748
0.6870840089833004,0.6950779731122909
0.7735270608085668,0.7703144359039101
0.8611199049752777,0.8674580310319352
0.9836725702465963,0.9866743018480114
0.741415053395153,0.7456632916949355
1.066595153786766,1.066314472791343
1.2919718260009039,1.2992101626177088
1.3293581574454543,1.3263613683815962
1.0619324130393317,1.0675306541386096
1.1510352374226829,1.1510692568546685
1.0943470524623213,1.0945475169185037
0.8259986605946975,0.8264909107652786
1.4604961880282186,1.4526296881161618
0.8825402621663654,0.8783050699174084
1.3062424829447195,1.299096375366683
0.956891449054845,0.9588410202210632
0.9524932750271693,0.9532785652019485
1.0475252486237066,1.0466476278853751
0.9554102172601253,0.9554201478443836
0.7486318575882477,0.7454210876355472
0.8696001163357828,0.8642275262860556
0.9782549124584456,0.9863808217953872
1.0546404731005625,1.053035324578214
1.0745257356400075,1.0754695725517938
0.749691347221686,0.7560190972588138
1.0711337749872578,1.0719618601085756
1.0234173697405968,1.0253674970174564
1.5152298478381707,1.5088402047510543
1.0355685317079701,1.0358758228969742
0.688057372762868,0.686889470972171
0.901775174185825,0.8983089042211646
0.9415523631673405,0.9450368095770542
1.314840594713033,1.3094908335730167
1.0722811401816519,1.0704283522312912
1.2773237780862177,1.2806326920986342
1.0857880776504505,1.0851802750441355
0.9113400171035433,0.9147434270310949
0.8990300174185286,0.8977596944885062
0.832067839671878,0.8365179684595121
0.8718865480703142,0.8689778178216832
0.8769739208101746,0.8748552956057362
0.7035173590824594,0.709224283074969
1.224281648290507,1.2157972845481184
0.8953856774952031,0.8927697691576486
1.117365846174685,1.1221542461087308
0.7031551512666631,0.7004568337123951
0.9338781694919112,0.9292612722915321
1.0320837139554395,1.0285956876553417
0.9753138926550797,0.9765597707543228
1.0686131099213507,1.069303786001959
0.5337177041013355,0.5335345300091314
1.2091476269600434,1.2114436571522558
1.379779515221193,1.3878307063313926
0.9326748344262571,0.9283399011059903
0.8990365901177163,0.9039437252600692
0.8924838012971003,0.8921618452844347
1.1772723181001494,1.1688830792160507
1.2574776086354973,1.2601285068559642
1.7167022086641082,1.7184397606863706
0.9193110888873914,0.9157916698091416
0.8546932272328822,0.8536018420107475
1.2337109241688484,1.2369541509664939
0.7159776283855479,0.7185498732405265
0.8325847314331953,0.8369670637041756
1.0597948480774877,1.0565015379487694
0.8985836476512606,0.8965708242856246
0.8942497305038378,0.8889361737905274
1.055422035118396,1.0481372100111404
0.9389034657864668,0.9394611763013696
1.349518298331135,1.3439073725971569
1.0294101983943493,1.0286097851553142
0.724132931978373,0.7245660475646255
0.7200407789766353,0.718797642411178
0.7804688921696545,0.7839135514232394
1.3347523321925359,1.3382624195896389
1.1694670785922707,1.169845695621601
1.0187469045809634,1.017477163055581
0.7366947295885773,0.7361974518039377
1.0880319104734641,1.0890072975793297
0.9196860370595051,0.92581762099638
0.7777045446899168,0.7770070177095895
1.0927369158484803,1.0925234779909274
0.8763652855285425,0.8741036635457605
0.8960466297839863,0.8975987593001621
1.2039292163540127,1.2026266583007887
0.910556433766639,0.9157521164092995
1.062889124266292,1.067108864985748
0.8950771946751167,0.8952574846670884
1.1667815900998282,1.1645275810685096
1.0664768717482276,1.0663659980529177
1.0563498651193481,1.055228448811971
0.9750238214408815,0.9794264130453278
0.9590581796093286,0.9608815270441124
1.0569678518958943,1.0571586302932345
0.8905074132412166,0.8877017428550465
0.9802871813283877,0.9791039777737715
1.0969798198507552,1.0988236346300415
1.100056705806991,1.0946423471906532
0.9694280892464742,0.9625188933259926
0.85927386102246,0.859287398701797
0.8604074042926059,0.8626424833609732
1.1561474473875089,1.151171405554382
0.7548289600838834,0.7545118246300881
0.919563475234971,0.9175614965787928
1.1365643884279653,1.1350028340272564
1.1457446604795218,1.1429130988480536
0.8893027158997607,0.88883307091116
1.0408392845574996,1.0408513974830025
1.023140214618217,1.0216314675958917
1.2254169690524304,1.2262378403931375
0.7410732586679497,0.741039339142859
1.1205500940037887,1.1128136574576681
0.899146912926289,0.8982955642050996
1.2104751366824429,1.20642464797893
1.016020745605536,1.0129692788686726
1.2945914731795698,1.2993099724288601
1.2237868909560838,1.2236746803564587
0.6765176759755346,0.6766289379823461
0.848600040988958,0.8449729517442829
0.9589250342408544,0.9600361689789079
0.9778168320320914,0.9777355378842072
0.9177458026151492,0.9173474373654952
1.2510259831347543,1.248251335199071
1.0954801746941605,1.0942370149470533
0.98481410603454,0.9836027242129017
0.7240344448587592,0.7212061227221815
0.9324310214461194,0.9327322859864389
1.445740893419536,1.4433241035999038
1.1187983947239495,1.1154756157293464
0.9921597149371398,0.9917228509849989
1.0141695843725376,1.0149589053501564
0.9420888323922427,0.945214946158984
0.7337079228901427,0.7345642371599579
1.292542007944187,1.2923343404924643
1.2612579558090538,1.2636905790638249
0.6519599536193361,0.652249329938041
1.1751585399163471,1.1704463099799367
1.1064547256900146,1.1077875508844715
1.4172993608460736,1.4177631674984728
1.439492304092501,1.4415156923883412
1.012196659483948,1.007431295092189
0.9736360175503669,0.9715757271327435
1.1178598091335872,1.1178112870203487
0.7875961478578142,0.7894430041076437
1.0023925491685652,1.0097498346699936
1.3054427511986546,1.3029709415024529
1.1046647519713417,1.1003240035202115
0.7861033664978909,0.7901237174175492
1.059538800839447,1.05138134708472
1.0156346774828287,1.016313421110601
0.9676543122705068,0.970096460322664
1.2144146967159282,1.2187032905146191
0.8368208673640455,0.8424296363030469
0.9217991811965972,0.9225552631659518
0.6224300688471196,0.6228993486115981
0.9445759459337071,0.9423552335816919
1.0385856854599538,1.0423022155563084
0.8008922777569536,0.8058752946424894
1.1536417566252657,1.1563673432182917
0.8380069786669383,0.8375323925932731
0.9485660153367013,0.9546912989596491
1.1526749660052225,1.1545099279008773
0.9985282004402467,0.98934055200563
0.737135845002657,0.729727560465696
1.3464746135732473,1.3448660855876449
1.3002857914934012,1.2987190442153556
0.764511630470949,0.7644752563350076
0.9958586258846038,0.9940787260917381
0.8847258683187164,0.8798175257633051
0.9470416785479064,0.9443909779053602
1.143857122167124,1.1422604975733515
1.0782288601505226,1.0741275815263855
0.860154750386054,0.8623483067597179
1.1806180993308268,1.1843274631162302
1.1040698074212905,1.1042195972015714
1.074355831616362,1.0730458760899941
1.2633940918759563,1.2628455674805268
1.2776861000018063,1.2751788723767414
1.1947856019592678,1.2047739309718155
1.1068507959820102,1.1163444625693286
1.221759461344328,1.225045798482657
0.9858852273391191,0.9881801291994318
1.2743905222377674,1.2686818295893747
1.0622579930492078,1.062085622489824
0.8834018722609035,0.8863025832334482
1.124236197556136,1.1233268528482603
1.5697578460417292,1.5653449859556794
1.034127203803465,1.0340140533199451
1.1785020576649903,1.1833972791443759
1.0575017457120905,1.0524977093541314
0.8212887562680222,0.8198171226949861
0.8438354705590096,0.8434467336743477
1.2381941139590031,1.2473717791285537
0.7513524179131624,0.7512098687891101
1.0140498905782644,1.0175138195521614
1.3002896719767163,1.307728836781824
1.3568252328679573,1.3562532291637812
0.7868255121084751,0.7856917014459969
1.3709918895640465,1.3625388643630325
0.8978451183129773,0.8989643797191177
0.9115271031464054,0.9123668948251162
0.901258690575804,0.8967461294196448
0.9843947090594644,0.9853286872811008
0.894973029039129,0.893799336231838
0.6796516855273939,0.6785949729546994
0.8894197412020519,0.8908187931351486
0.9020963124173123,0.9056297122569038
1.1528742329954271,1.147653064934645
1.0570393431770189,1.0561612540768723
1.0810775543080011,1.0912850502220635
1.2719227138831575,1.2662291848573728
0.7377761715488931,0.7386167467452813
1.1404745171993484,1.138470967627045
0.7933332620306732,0.7952897093381335
1.4178086345292369,1.4122169195003196
0.6459836933789517,0.648250472058402
0.7328947035999014,0.7329557767915846
1.1053836064163036,1.1111537707397108
0.9093032743098906,0.9078565112100224
1.2305223694834346,1.2332224556396727
1.062484429464629,1.0632249194615564
1.3760412125267976,1.3715973315938217
0.9013336596886086,0.8946683625351507
1.132793281158055,1.13498679461672
0.8580495945821818,0.8494979319016537
0.9162712119757023,0.915892820201842
0.9861669321261627,0.9821937472818257
0.6599616241692841,0.6621590725061027
1.166078146938416,1.1649853597450832
1.1306239711469812,1.125611598506135
0.9771600313154406,0.9733660807394765
0.9986372067477863,0.9981216244476405
0.8591325602745358,0.852891605181737
1.2031588627507674,1.213904227877152
0.7684629288192866,0.7751310381836312
0.7804596414445225,0.7784277805923295
1.1643998999361458,1.1676810593633316
1.331054955010466,1.3486424119704798
1.0880248238536505,1.0873479305190508
0.7889382807073537,0.7846249902274484
1.1088456004696412,1.1110987885546628
1.0108171306664842,1.010315877427442
0.937089468374282,0.9431247870322595
1.3401920852061124,1.3370883283677144
1.002376957898856,1.0107639373360096
0.5333875131651293,0.5335562917686616
0.9584418251134211,0.9568803107544525
0.668160528576575,0.6684062810076908
1.1645196564134062,1.1677061731006564
1.0288068030761124,1.0232225606944332
0.6705418038954766,0.6710906343151556
1.0003584400833605,1.0036827761457894
1.229774904511787,1.2248162439155268
0.8585614510279436,0.8526706765162079
1.1056549499419166,1.1081551686808415
1.0063149663281095,1.0064863212503645
1.3944195568202085,1.3928742775021843
0.8718643182243064,0.8715848057169882
0.8221606417114533,0.8232688561448486
1.3998461008521954,1.4015926167042854
0.6293767128319165,0.6329977507356604
0.8301023244937314,0.8284374293283858
0.8960920976345765,0.8996423629234629
0.9669262192460448,0.9674015099555254
0.895424689372096,0.8950053184607913
0.753255304445365,0.7556566436874388
1.0086733461514352,1.0022188253224213
1.1249422085334762,1.126312315984801
1.1293890695259081,1.128836411980756
0.9007145379188382,0.9000780052897611
0.8640342348128961,0.8639009268146234
1.1751835853369772,1.1764665333493358
1.4208297737479134,1.4201379067859679
0.6916816745202851,0.6918187547995647
0.9813596959904447,0.9842426824874314
0.9813608004505935,0.9787944916985151
0.9609069468728492,0.9677581327384436
0.9276776726141354,0.9271364541839688
0.8384998387196276,0.8439655971611035
1.1909560805441786,1.190557049036738
0.8492632793101399,0.8486771686423653
0.8652397764865067,0.8760928648226727
1.4802802160780015,1.4801670716979516
1.2755643576105202,1.2766767160667198
1.0230554533671212,1.0215509184683615
0.836530324273981,0.8356592425696301
0.8112893537958161,0.8100397095420739
1.0931404222158676,1.0893818998512923
1.4458634404938517,1.4490265137028755
0.9139683011071218,0.9155625432946999
0.849500958339004,0.8412167004098872
0.967440471753502,0.9655258558304307
1.05192476968355,1.043218802184112
1.2589895760858878,1.260091832762865
0.9101790991836995,0.916320023511317
1.1483521772733394,1.1508754740748133
1.0265113335764964,1.0238269386397294
1.2272119526382914,1.219893546776222
0.9487901605235296,0.948586682863313
0.7428617264474251,0.7407795903943043
0.9424545412026959,0.9397843739290213
1.0346980286897174,1.0341573718111499
0.961811223185949,0.9665490730132733
0.93721503660827,0.9491843428720044
0.9001824993587938,0.9049554358150789
1.183565006493772,1.1820564264360525
1.2341620558553332,1.2279937200067041
0.9661068969431803,0.9646206790683047
1.0631283192768013,1.0614878789716116
0.8588430919632326,0.8574601490344
1.2242142260179827,1.2174714508465612
0.9408764819957356,0.9505302638850439
1.0272074022656594,1.031574679464307
0.6185368819926415,0.6176150511153681
1.0346104044288484,1.0314886697280934
0.8297285440099902,0.8256510203514609
1.024024980684302,1.0261724964293633
0.8828477104747761,0.8771641655466991
0.7712081113401582,0.7727556810294772
0.9971351003270098,0.9958761936647781
1.4047070031179731,1.4017083634232164
0.8430499382974403,0.8390221388415819
1.04460035411861,1.047154205749892
1.086441489950579,1.0910103063782925
1.0239199562417178,1.025845170513451
0.6450394478646716,0.6410363377089107
1.2580470888085251,1.272691865155553
0.9569830424151802,0.9561589450821227
1.1525527408030005,1.1577876526710167
1.2232918258067438,1.2074830101044818
1.1549847116199434,1.1586425834701073
1.0397255080476724,1.0338815023705268
0.9992388056424053,0.9917331334899172
0.7201526363972275,0.7226429736247187
1.289639937523335,1.2837230120795229
0.8935915600531306,0.8930347614727838
0.9858553523609979,0.9864110662642064
1.3764696101693397,1.3751227415916558
0.8679486249504397,0.8620676005174599
1.1632700608939315,1.164418228644504
0.7579198675537877,0.7574861344306277
0.9235788210966064,0.9200967209651146
0.6180925240981907,0.6186456526485901
1.1923333330203452,1.1885518072745187
1.351259058176859,1.3510661140482083
0.9906523732946884,0.9858080113015752
1.0856344724512386,1.087897004857339
1.108691481917836,1.1055678140250493
1.1509672377922477,1.1476081947046344
1.0686537732476205,1.0717902291598682
0.8719191277085007,0.8706607419167116
0.8345595431140382,0.8293155455957992
0.9882939126579157,0.9845405376449474
0.8894946934372198,0.8894717261627858
0.9205085085921692,0.918160281843365
0.8292148776605943,0.8332028831687992
0.7392344460117294,0.7410636787768664
1.0270399138061133,1.0291684515370363
0.9258321211029291,0.9256861937851109
1.0337047560204788,1.0304140180519037
1.0887792119035884,1.081406140972952
0.9366378536658889,0.9369051271454854
0.7502277133467024,0.7496895638877794
1.3034089298608929,1.3002938295661726
1.388040270978341,1.3945104880071824
1.3760811068428427,1.3812544314483022
0.74113987513384,0.7390416507387958
0.817839874634405,0.8211290189198122
0.9580103491349556,0.9646127618998674
0.8831277926046307,0.8805057051785141
1.095571369852139,1.0966022051824167
1.1739523800155685,1.173898025945243
1.029654458263413,1.0251965863513037
0.6666209406069442,0.664117898964064
1.2451982179711034,1.2426992709848186
0.8708431129499666,0.8717226831275129
1.0756686702623737,1.078566161571455
1.1389717791925122,1.1401359882023825
0.8200580593225184,0.8187626073203542
0.7085308966707913,0.7072233965227306
0.8776864787966578,0.8779319383810511
1.3314365971868052,1.336044583515292
1.1056759244138683,1.1012911532862315
1.2691283664243842,1.2661821137929683
1.1032656662888805,1.0974874898235114
1.0899776482125907,1.0848225590764604
1.0857994266597597,1.0803639965368177
1.041765628004927,1.0452549541539902
1.175341208489185,1.1767482242085725
1.0025285332364038,1.0020690771685505
1.146615661123722,1.148387810443869
1.2570324040174836,1.2550863576048068
0.8869179445978492,0.8840336482224631
1.0699633071154238,1.0758085641249246
1.1610372213022042,1.1640828955026652
0.8536723930426702,0.854045176868104
0.8494161576517516,0.8446132285779371
0.8658365263556421,0.8626115826219928
0.8952442890270695,0.8907112357310277
0.7755159844746786,0.7769993938185437
1.2923498651194467,1.289431785520623
0.7685183877224916,0.7650825370501703
1.506922367214016,1.5051437575961575
1.7367032253416852,1.737903408803002
0.7811882876405234,0.7819658106769357
0.9228942457962875,0.9177454088649465
0.9686558163708902,0.9703400751896103
1.0523163733791623,1.0457049999874508
0.9251032998046906,0.925474459866612
0.6424747554403508,0.6423258473546668
0.9848674528028151,0.9843633821054045
0.7069111709302504,0.7041239041784562
1.2991544844752525,1.298407659998478
0.9095443557529715,0.9038626767957452
0.9739530981797192,0.9641092850048343
0.9449922888659464,0.9425942929611792
1.075667136304384,1.07925643758238
1.3882468745445646,1.3857682006218721
1.0537467833802803,1.050008281289069
0.9709968485669819,0.9648423510190942
0.660684127046418,0.6627603042411924
0.7483144003659374,0.7403893653651463
0.8487423559048373,0.8498792597754291
1.3522032724373536,1.3542131115071614
1.0689531167699653,1.0693447545833479
1.2047480277954514,1.2061935365164216
1.0197975080895056,1.0193300087833512
0.7801256447044415,0.7797306432032725
1.1905646356874386,1.1881828896688904
1.1611517229167185,1.164913311196341
1.0826589119143037,1.082435738874055
1.0951535843115894,1.0959974914916844
1.0689070208886249,1.0748363027545558
1.0753329432212437,1.0742911839764533
1.1435776299235876,1.1360889463983943
0.665926764801637,0.6684939215464124
1.1917519354775978,1.184845776879698
0.9288362113671159,0.930773069038215
0.9607677131071912,0.9608774315770326
1.1806555810262696,1.1849102165385343
0.9405951708908123,0.9404670090052656
1.0839982438650135,1.083122027625399
1.1413629808811672,1.1441211994156426
0.6817974470848794,0.6804498635153949
1.4759746362430939,1.4736213463804682
0.8513425730657552,0.844667707988288
0.9244205271011038,0.9256222470204528
0.9464713276559477,0.94921807890343
1.2080705356641188,1.2090524307918655
1.28129162991914,1.278482580143376
1.3740520474300264,1.3659693398867196
0.4691383851055814,0.468246367308528
0.7767117938274996,0.7746190695649322
1.1182013792284011,1.1182313612629722
1.024004379603016,1.0266087079268773
0.8711731052705549,0.873705976404118
1.2450368612620044,1.2428256363176482
0.9200455323294252,0.9168806402227879
0.9071973307970875,0.9058896664510107
0.9531059902208197,0.953203465390855
0.7933847446446703,0.794698965350756
1.020745609404953,1.0203479464280902
1.0862323957604039,1.0833442160689042
0.9415505905189439,0.9409111147040549
0.9307956737887394,0.9309291411064552
1.2656118181768004,1.2660604070167283
1.400897834175927,1.3980564677796798
1.1840112232734994,1.192901537550698
1.0651379465510367,1.0645417728375137
1.0951570173897243,1.0956997213844564
1.5540949541662468,1.5590038536925797
0.8090917733386154,0.8075908809689213
0.8928257783433128,0.8920233042022141
0.770626302291988,0.7667534316703966
0.946221716039053,0.9448734486073285
1.2513188721597617,1.252815433145802
1.0697195191545374,1.0585464680445347
0.6786033831278228,0.6765379191807468
0.927713558853653,0.922985632330187
0.6447281078277197,0.6431131904917126
1.026636440540683,1.0241435304722313
1.2223483866833038,1.22328834730947
1.3147338949717524,1.315675327985761
1.4181975941235956,1.4205401521871568
0.9302759282046332,0.9291452996899403
0.9248287642199233,0.9308547500230443
1.0560970590105332,1.052098811107489
1.2497007192044478,1.2421728291604588
1.0778425629140507,1.079966880321956
1.0591626562782737,1.0667822837755756
0.9174569245239429,0.9196231272422688
0.8139408535491791,0.8121693324540222
0.8757918260599574,0.8784042129754102
1.4830106846504567,1.4781129248740137
0.966372022252207,0.9664112222647975
1.3855237947593908,1.3821146406116913
0.8413780682055907,0.836009701391952
0.8964699829090707,0.902621736792454
1.2550092086669282,1.2526924053788173
1.5080828731148752,1.51043037084325
0.8512481593984083,0.8541470808581122
1.106640776826792,1.1083033834888778
1.1404295380330405,1.143198586863809
0.8971426202871607,0.8981782177270364
1.1037223449840774,1.103390281297942
0.8726696465832104,0.8701553910568482
1.196554183269556,1.1975994191463404
1.0818726242244374,1.0842912907931852
1.0654833123655623,1.0708728682870459
0.9211436533078271,0.9239995690751768
1.0312671981331019,1.0456622880505104
1.0863554093394774,1.0830753277719094
1.1716539267709547,1.1759448428513268
1.1845195029439568,1.1836909456967728
1.1265163397195055,1.1264691771303703
1.3938955154642358,1.3916092044288517
0.926809875139344,0.9252481519538666
1.030954867148821,1.0310660977162345
1.0067113881836882,1.005792390771416
0.813753819654418,0.8186053551650906
0.855895797530346,0.861187760724757
1.0144191159546754,1.012157053908187
0.9365202707996275,0.9391224106170329
0.9215959245183558,0.9167815643321896
0.8906053251367401,0.8924066643878749
1.0729433493912992,1.066316887251132
1.0293775900434243,1.0208528026035848
