Gamma,Uniform
0.9716372297170849,0.9744460908027646
1.0645833511106821,1.065128640840383
1.1136167624213908,1.1145847085282166
0.8874677758983638,0.8883160939211004
1.0618270934479832,1.0626989795868413
1.1781327997713325,1.1779122456576514
1.1176765690341535,1.1169098457535143
1.0745643301051022,1.0735805279715456
0.9836944490883585,0.980392573970361
1.012933110242683,1.0132214251118308
0.9878494577314403,0.9875831121729017
0.9433368866472285,0.9448005978764162
0.9961484928286299,0.9933753743825767
1.0294614209206252,1.0278147249661176
1.0676322916880643,1.0676909065930116
1.007283707113926,1.0060405870698534
0.9760711466125577,0.9768270279938494
0.9957251303059235,0.9961139953567714
1.0879293127243628,1.088475329737262
0.9840024979097527,0.9844456156144479
0.9035225816947983,0.90479828215792
0.9372102838450727,0.9353424652246031
0.9480567870307052,0.9463337229265422
0.9277061867030446,0.9299931966137898
0.9826035106446852,0.9843547660752634
0.9204674398972055,0.9180896613693332
1.1238953486519576,1.1278545816145176
0.9892290547429806,0.9906239999437264
1.0123100691883162,1.0140776737381585
1.2027771012349404,1.2042435765579393
1.162073913386523,1.1606468317803127
1.0048855287440075,1.007435556604596
0.8755584000277166,0.8757470891046091
0.8935948150213355,0.8930288580477911
1.1813728998674766,1.1804286070615817
1.0936280011938448,1.0932806274288402
0.9742519218594087,0.9747031942907451
1.0677713162291638,1.0697621789408793
1.0539314134537916,1.0510269847016471
0.9548438851677904,0.9577040364391715
0.8597615526657343,0.859689899372684
1.0874471500983003,1.0884917754146988
1.0258081814756914,1.022023762583006
0.9981891932089618,0.9990671195753413
1.0172810981214633,1.0185494677608244
1.0972450424883464,1.0990485303911943
0.8788421121568237,0.879088158740217
1.0622690159452388,1.0640144900926607
1.03191205506141,1.0304572785404043
0.8848341753244336,0.8860761993461638
1.1641135073441422,1.165412116207493
1.2641153821590523,1.2648209711478118
0.8688188689346306,0.8702669139934949
0.996683197932511,0.9975062824725722
0.9666309587839205,0.9655824881391898
0.8594901878174532,0.859404408493787
